,Rolling-beta pairs trade,50/50 buy and hold
2020-05-25,1.1165361862991863,0.6272242937704805
2020-05-26,1.1165361862991863,0.6229011816344068
2020-05-27,1.1165361862991863,0.6339184549264839
2020-05-28,1.1165361862991863,0.6540023911185462
2020-05-29,1.1165361862991863,0.6548730723272377
2020-06-01,1.1165361862991863,0.6515533270934849
2020-06-02,1.1165361862991863,0.6553355600237912
2020-06-03,1.1165361862991863,0.6611576014672631
2020-06-04,1.1165361862991863,0.6640599890447538
2020-06-05,1.1165361862991863,0.6731033973963555
2020-06-08,1.1165361862991863,0.6684840908471994
2020-06-09,1.1165361862991863,0.6695025898505551
2020-06-10,1.1165361862991863,0.6655859054506978
2020-06-11,1.1165361862991863,0.6680150211895683
2020-06-12,1.1165361862991863,0.6667746393677845
2020-06-15,1.1165361862991863,0.6569350969490911
2020-06-16,1.1165361862991863,0.6467504092819159
2020-06-17,1.1165361862991863,0.6486468986185051
2020-06-18,1.1165361862991863,0.6420490521373254
2020-06-19,1.1165361862991863,0.6351703334367478
2020-06-22,1.1165361862991863,0.6431971290365721
2020-06-23,1.1165361862991863,0.6410073282795128
2020-06-24,1.1115548894529903,0.6414329302554699
2020-06-25,1.106739997421197,0.6363457912199414
2020-06-26,1.1141753204511275,0.6459368318063916
2020-06-29,1.1284343100339231,0.6523224973667082
2020-06-30,1.1360056618698882,0.662235889265334
2020-07-01,1.1354376590389532,0.656172794124127
2020-07-02,1.1354376590389532,0.6576984519643828
2020-07-03,1.1354376590389532,0.6529189887313406
2020-07-06,1.1354376590389532,0.655401421726451
2020-07-07,1.1354376590389532,0.6565353885608686
2020-07-08,1.1354376590389532,0.647344541305969
2020-07-09,1.1354376590389532,0.6536211021451273
2020-07-10,1.1354376590389532,0.6604365327697452
2020-07-13,1.1354376590389532,0.6542487804098337
2020-07-14,1.1354376590389532,0.6599797545053483
2020-07-15,1.1354376590389532,0.6556879871722519
2020-07-16,1.1354376590389532,0.6537712822369438
2020-07-17,1.1354376590389532,0.6546312731244532
2020-07-20,1.1354376590389532,0.6646465401740168
2020-07-21,1.1354376590389532,0.6782722145946799
2020-07-22,1.1354376590389532,0.6799684805293045
2020-07-23,1.1354376590389532,0.6865078620254778
2020-07-24,1.1354376590389532,0.6957127615419877
2020-07-27,1.1354376590389532,0.7049642363989335
2020-07-28,1.1354376590389532,0.6957217793210754
2020-07-29,1.1354376590389532,0.6971562922964901
2020-07-30,1.1354376590389532,0.6914739153641546
2020-07-31,1.1354376590389532,0.6817321845433911
2020-08-03,1.1354376590389532,0.678311866404174
2020-08-04,1.1354376590389532,0.6665749480458519
2020-08-05,1.1354376590389532,0.6727502215904047
2020-08-06,1.1354376590389532,0.6684580890401067
2020-08-07,1.1354376590389532,0.6637118600508664
2020-08-10,1.1354376590389532,0.6639446865691414
2020-08-11,1.1354376590389532,0.6658321080198895
2020-08-12,1.1354376590389532,0.66264738070296
2020-08-13,1.1354376590389532,0.6691287302060489
2020-08-14,1.1354376590389532,0.6672853627380593
2020-08-17,1.1354376590389532,0.6632841352514743
2020-08-18,1.1354376590389532,0.6545123737843959
2020-08-19,1.1354376590389532,0.6624567516475259
2020-08-20,1.1354376590389532,0.6624398235665863
2020-08-21,1.1354376590389532,0.6629968263428236
2020-08-24,1.1354376590389532,0.6720242319258533
2020-08-25,1.1354376590389532,0.6738042412425553
2020-08-26,1.1370849626161224,0.6770401092242987
2020-08-27,1.1371836118991185,0.6669096768905136
2020-08-28,1.14225580618922,0.6573732321074457
2020-08-31,1.1482814433475923,0.6515776134601338
2020-09-01,1.158055551927814,0.6615325376278113
2020-09-02,1.15747652415185,0.6655314811344727
2020-09-03,1.15747652415185,0.663589329948554
2020-09-04,1.15747652415185,0.6709939932348095
2020-09-07,1.15747652415185,0.6812294699535781
2020-09-08,1.15747652415185,0.6794598259279163
2020-09-09,1.15747652415185,0.6728618946208069
2020-09-10,1.15747652415185,0.6871413561676152
2020-09-11,1.15747652415185,0.6923239814409401
2020-09-14,1.15747652415185,0.7038673221115139
2020-09-15,1.15747652415185,0.7039229148652654
2020-09-16,1.15747652415185,0.7212025446754394
2020-09-17,1.15747652415185,0.7295734289811565
2020-09-18,1.15747652415185,0.7354198778460711
2020-09-21,1.15747652415185,0.7508853010395931
2020-09-22,1.1631643402567649,0.7313982242137186
2020-09-23,1.1589049148981405,0.7393739718780322
2020-09-24,1.1503230342889121,0.7443836529807848
2020-09-25,1.1513729686335399,0.7472154182711678
2020-09-28,1.151164334483166,0.7531658324739866
2020-09-29,1.1456538292506713,0.7549637807830644
2020-09-30,1.1470433924780759,0.7393890839306329
2020-10-01,1.148205833816155,0.7417722462850358
2020-10-02,1.1528271441732532,0.7315913349717715
2020-10-05,1.1571813391694041,0.7252148991572029
2020-10-06,1.1599518265579087,0.717774761638314
2020-10-07,1.1593718506446298,0.714270747962988
2020-10-08,1.1593718506446298,0.7005700744929158
2020-10-09,1.1593718506446298,0.7089487397321275
2020-10-12,1.1593718506446298,0.7035392990479423
2020-10-13,1.1593718506446298,0.7184378800332649
2020-10-14,1.1593718506446298,0.7347054853884282
2020-10-15,1.1593718506446298,0.7369924196040206
2020-10-16,1.1593718506446298,0.7231872870549649
2020-10-19,1.1593718506446298,0.716384173613865
2020-10-20,1.1593718506446298,0.7106697902308566
2020-10-21,1.1593718506446298,0.7084761826779011
2020-10-22,1.1593718506446298,0.7006645721340617
2020-10-23,1.1593718506446298,0.6917001819741722
2020-10-26,1.1593718506446298,0.7056204281867289
2020-10-27,1.1647697467367866,0.6876125158101878
2020-10-28,1.161791749372004,0.6927330937635684
2020-10-29,1.1609698980640846,0.6926570478219232
2020-10-30,1.1620528668716774,0.689339163621215
2020-11-02,1.155832508524514,0.693830428731984
2020-11-03,1.1622752633314,0.6845176998733826
2020-11-04,1.1608733828392075,0.6808863949042101
2020-11-05,1.1492410991445285,0.6767067792007379
2020-11-06,1.1520277044940392,0.674604983594438
2020-11-09,1.1607431631653073,0.6822921636030772
2020-11-10,1.1662584607446278,0.6932818428155919
2020-11-11,1.1734286127068174,0.6982209533039934
2020-11-12,1.172841898400464,0.7084268727349178
2020-11-13,1.172841898400464,0.6995315079339637
2020-11-16,1.172841898400464,0.71109430083151
2020-11-17,1.172841898400464,0.7044408970552907
2020-11-18,1.172841898400464,0.7064528230188819
2020-11-19,1.172841898400464,0.7036540778971921
2020-11-20,1.172841898400464,0.69261214276235
2020-11-23,1.172841898400464,0.6902330251369571
2020-11-24,1.172841898400464,0.6853923662935275
2020-11-25,1.1720450901563395,0.6777881682413723
2020-11-26,1.1831769363051434,0.6826738238927136
2020-11-27,1.1714005577380995,0.6911071338430655
2020-11-30,1.1649961746404665,0.6866040949087586
2020-12-01,1.1756585560070405,0.6920353754993709
2020-12-02,1.175733772713932,0.695853654667733
2020-12-03,1.1854014470175689,0.7068980327365499
2020-12-04,1.1885934218801162,0.7015813611928633
2020-12-07,1.182179470431201,0.6963269917932775
2020-12-08,1.1802031009086225,0.7013785302449033
2020-12-09,1.1881767722004324,0.7083463117809552
2020-12-10,1.1938852008878664,0.7129054845953328
2020-12-11,1.1907182674055214,0.7216669359237153
2020-12-14,1.1909267433040516,0.7173378664840113
2020-12-15,1.1890426866884425,0.7168748305643474
2020-12-16,1.1845400138914617,0.7108498708646327
2020-12-17,1.197171738008321,0.7281779357177793
2020-12-18,1.196573152139317,0.7157723111792071
2020-12-21,1.196573152139317,0.7062177203745555
2020-12-22,1.196573152139317,0.7007520472383801
2020-12-23,1.196573152139317,0.7076516304980388
2020-12-24,1.196573152139317,0.7137281441729134
2020-12-25,1.196573152139317,0.7209842175639094
2020-12-28,1.196573152139317,0.7082811236276988
2020-12-29,1.196573152139317,0.712637168245082
2020-12-30,1.196573152139317,0.7034638650967394
2020-12-31,1.196573152139317,0.6942769735038975
2021-01-01,1.206686024114654,0.7014665175283035
2021-01-04,1.1997213329954823,0.6944289840447236
2021-01-05,1.1980264627796213,0.6845826906939205
2021-01-06,1.2101286459044405,0.6880040707429983
2021-01-07,1.2114362656345494,0.682248044734667
2021-01-08,1.2083035246455172,0.6785337022695261
2021-01-11,1.2336603065261105,0.6895670202113096
2021-01-12,1.2330434763728475,0.6935672241719002
2021-01-13,1.2330434763728475,0.7004808061614982
2021-01-14,1.2330434763728475,0.7018507097369036
2021-01-15,1.2330434763728475,0.6939238704110405
2021-01-18,1.2330434763728475,0.6851388888112846
2021-01-19,1.2330434763728475,0.6796864592137526
2021-01-20,1.2330434763728475,0.6716391365867435
2021-01-21,1.2330434763728475,0.6655852758483553
2021-01-22,1.2330434763728475,0.6614084498781077
2021-01-25,1.2330434763728475,0.6496084971795238
